id_viaje,id_tipo_costo,monto_costo
5214,C04,1424.41
5214,C05,1983.6
5214,C06,1568.6
5215,C01,2298.3
5215,C02,1403.67
5215,C03,1355.44
5215,C04,857.6
5215,C05,1841.27
5215,C06,1437.82
5216,C01,1637.66
5216,C02,3240.4
5216,C03,2070.51
5216,C04,810.75
5216,C05,765.99
5216,C06,1662.35
5217,C01,545.61
5217,C02,497.27
5217,C03,1002.93
5217,C04,798.21
5217,C05,1005.03
5217,C06,886.57
5218,C01,1334.19
5218,C02,1416.22
5218,C03,610.37
5218,C04,1069.31
5218,C05,1448.91
5218,C06,991.21
5219,C01,1276.72
5219,C02,1061.56
5219,C03,647.25
5219,C04,564.2
5219,C05,2440.05
5219,C06,668.73
5220,C01,985.25
5220,C02,3588.92
5220,C03,3042.48
5220,C04,3274.18
5220,C05,2790.82
5220,C06,2444.45
5221,C01,6035.41
5221,C02,2220.28
5221,C03,5924.29
5221,C04,1851.24
5221,C05,5718.34
5221,C06,3084.69
5222,C01,3189.53
5222,C02,2814.16
5222,C03,2750.85
5222,C04,3545.59
5222,C05,1216.79
5222,C06,1964.34
5223,C01,5585.69
5223,C02,4179.29
5223,C03,2756.37
5223,C04,3941.88
5223,C05,2737.19
5223,C06,1811.55
5224,C01,2105.75
5224,C02,4541.84
5224,C03,6453.62
5224,C04,4420.73
5224,C05,2532.92
5224,C06,4055.49
5225,C01,4160.73
5225,C02,2361.34
5225,C03,2712.94
5225,C04,4300.07
5225,C05,4694.87
5225,C06,2799.52
5226,C01,6722.9
5226,C02,6561.52
5226,C03,3034.48
5226,C04,5439.56
5226,C05,6456.42
5226,C06,3266.72
5227,C01,5146.51
5227,C02,3509.15
5227,C03,2077.02
5227,C04,4572.34
5227,C05,2675.7
5227,C06,2931.1
5228,C01,7286.16
5228,C02,2835.12
5228,C03,7113.3
5228,C04,4475.78
5228,C05,8416.01
5228,C06,8477.19
5229,C01,6094.67
5229,C02,3680.97
5229,C03,7019.29
5229,C04,4427.34
5229,C05,5805.12
5229,C06,7520.5
5230,C01,4164.68
5230,C02,1339.83
5230,C03,2770.44
5230,C04,5279.05
5230,C05,4339.13
5230,C06,2810.88
5231,C01,1634.47
5231,C02,2240.15
5231,C03,1582.81
5231,C04,4915.12
5231,C05,1945.21
5231,C06,5041.19
5232,C01,3947.35
5232,C02,2861.42
5232,C03,5533.94
5232,C04,2302.37
5232,C05,5359.39
5232,C06,5615.5
5233,C01,3149.13
5233,C02,3653.26
5233,C03,3398.56
5233,C04,980.27
5233,C05,3300.04
5233,C06,3517.66
5234,C01,4583.29
5234,C02,6589.27
5234,C03,4834.62
5234,C04,3652.13
5234,C05,7234.05
5234,C06,5720.68
5235,C01,8363.75
5235,C02,7381.69
5235,C03,6711.45
5235,C04,8149.52
5235,C05,4489.3
5235,C06,2380.51
5236,C01,5314.6
5236,C02,10313.35
5236,C03,4666.87
5236,C04,10855.62
5236,C05,10937.8
5236,C06,7696.4
5237,C01,5385.33
5237,C02,1555.26
5237,C03,3162.74
5237,C04,5843.98
5237,C05,3139.63
5237,C06,5013.69
5238,C01,888.88
5238,C02,703.41
5238,C03,850.6
5238,C04,1415.85
5238,C05,1401.81
5238,C06,844.79
5239,C01,10657.08
5239,C02,9110.24
5239,C03,6915.68
5239,C04,3523.05
5239,C05,8902.16
5239,C06,4541.6
5240,C01,11213.85
5240,C02,8353.27
5240,C03,11534.84
5240,C04,2451.76
5240,C05,8607.59
5240,C06,9694.6
5241,C01,5651.03
5241,C02,7152.46
5241,C03,4474.57
5241,C04,3384.27
5241,C05,5717.62
5241,C06,6380.3
5242,C01,2767.9
5242,C02,6034.41
5242,C03,4285.29
5242,C04,1573.89
5242,C05,2972.18
5242,C06,7176.02
5243,C01,5165.34
5243,C02,2593.15
5243,C03,6448.13
5243,C04,2541.22
5243,C05,3645.45
5243,C06,4595.63
5244,C01,3428.29
5244,C02,8041.39
5244,C03,2415.47
5244,C04,10857.51
5244,C05,4661.97
5244,C06,6690.84
5245,C01,1215.46
5245,C02,651.62
5245,C03,636.67
5245,C04,754.86
5245,C05,1021.68
5245,C06,999.2
5246,C01,2038.89
5246,C02,1342.01
5246,C03,1553.15
5246,C04,1316.89
5246,C05,1456.37
5246,C06,916.78
5247,C01,2224.11
5247,C02,835.2
5247,C03,1443.77
5247,C04,806.28
5247,C05,1434.46
5247,C06,2010.96
5248,C01,8322.32
5248,C02,1808.02
5248,C03,8456.42
5248,C04,4973.15
5248,C05,5534.07
5248,C06,6859.73
5249,C01,3583.9
5249,C02,1697.12
5249,C03,2581.28
5249,C04,2546.04
5249,C05,2722.94
5249,C06,4295.62
5250,C01,2308.28
5250,C02,872.32
5250,C03,1852.49
5250,C04,889.96
5250,C05,2875.85
5250,C06,3939.13
5251,C01,1893.28
5251,C02,3745.21
5251,C03,1735.7
5251,C04,2967.24
5251,C05,4004.31
5251,C06,2970.63
5252,C01,3287.22
5252,C02,3713.87
5252,C03,2012.01
5252,C04,7302.65
5252,C05,6960.99
5252,C06,2112.46
5253,C01,6238.9
5253,C02,5793.43
5253,C03,9896.39
5253,C04,6009.32
5253,C05,10457.45
5253,C06,9449.83
5254,C01,4184.78
5254,C02,5798.19
5254,C03,4037.12
5254,C04,4523.04
5254,C05,6517.64
5254,C06,5670.61
5255,C01,1666.51
5255,C02,2845.56
5255,C03,6516.68
5255,C04,2586.21
5255,C05,2289.13
5255,C06,1779.85
5256,C01,1214.4
5256,C02,828.91
5256,C03,1489.54
5256,C04,2308.77
5256,C05,1666.14
5256,C06,1843.35
5257,C01,7564.63
5257,C02,8516.36
5257,C03,2980.56
5257,C04,5055.81
5257,C05,3649.73
5257,C06,3469.2
5258,C01,3595.02
5258,C02,4742.8
5258,C03,4007.79
5258,C04,1352.24
5258,C05,3360.37
5258,C06,2654.93
5259,C01,6520.18
5259,C02,11023.08
5259,C03,5596.81
5259,C04,6096.76
5259,C05,4921.02
5259,C06,10726.33
5260,C01,3040.31
5260,C02,4579.08
5260,C03,5631.27
5260,C04,2590.34
5260,C05,4640.18
5260,C06,4670.19
5261,C01,1129.32
5261,C02,2863.9
5261,C03,1357.63
5261,C04,1641.58
5261,C05,831.53
5261,C06,1276.17
5262,C01,6013.35
5262,C02,2867.07
5262,C03,6020.9
5262,C04,8269.53
5262,C05,7994.16
5262,C06,7484.04
5263,C01,2329.49
5263,C02,3622.19
5263,C03,4524.4
5263,C04,4699.56
5263,C05,4203.6
5263,C06,4505.52
5264,C01,5111.52
5264,C02,5535.27
5264,C03,3542.12
5264,C04,1366.29
5264,C05,3931.2
5264,C06,1215.18
5265,C01,4132.82
5265,C02,3750.97
5265,C03,3930.74
5265,C04,4586.22
5265,C05,5376.18
5265,C06,3727.16
5266,C01,6005.7
5266,C02,1957.63
5266,C03,6532.14
5266,C04,1777.32
5266,C05,4685.38
5266,C06,4151.59
5267,C01,798.49
5267,C02,2571.98
5267,C03,2338.37
5267,C04,1993.13
5267,C05,2494.97
5267,C06,1588.89
5268,C01,2189.51
5268,C02,501.74
5268,C03,2077.94
5268,C04,959.33
5268,C05,2046.22
5268,C06,1815.75
5269,C01,1985.0
5269,C02,1728.33
5269,C03,1497.01
5269,C04,2041.02
5269,C05,1464.24
5269,C06,974.37
5270,C01,7317.48
5270,C02,6517.35
5270,C03,6412.48
5270,C04,3132.99
5270,C05,3679.67
5270,C06,2184.48
5271,C01,1057.13
5271,C02,3200.35
5271,C03,2905.66
5271,C04,1512.45
5271,C05,2738.4
5271,C06,2162.46
5272,C01,3799.67
5272,C02,1397.45
5272,C03,3220.52
5272,C04,2332.66
5272,C05,4823.73
5272,C06,2136.26
5273,C01,5658.25
5273,C02,9980.55
5273,C03,2056.42
5273,C04,5529.17
5273,C05,3983.43
5273,C06,2217.35
5274,C01,5497.58
5274,C02,1322.9
5274,C03,1270.32
5274,C04,2793.3
5274,C05,1542.32
5274,C06,1884.62
5275,C01,819.25
5275,C02,784.2
5275,C03,607.51
5275,C04,1042.48
5275,C05,1878.83
5275,C06,1666.4
5276,C01,1307.77
5276,C02,664.43
5276,C03,1364.78
5276,C04,1897.44
5276,C05,2205.25
5276,C06,1460.87
5277,C01,3592.82
5277,C02,3557.03
5277,C03,2058.15
5277,C04,2101.07
5277,C05,2770.57
5277,C06,2680.18
5278,C01,2030.31
5278,C02,2686.48
5278,C03,5731.95
5278,C04,2801.5
5278,C05,4702.08
5278,C06,5471.96
5279,C01,2172.77
5279,C02,7375.58
5279,C03,6672.6
5279,C04,2495.78
5279,C05,7041.57
5279,C06,7506.97
5280,C01,7289.25
5280,C02,5836.99
5280,C03,2428.22
5280,C04,2425.22
5280,C05,6963.01
5280,C06,8585.98
5281,C01,1933.45
5281,C02,1750.98
5281,C03,733.79
5281,C04,2158.86
5281,C05,1734.94
5281,C06,2015.27
5282,C01,2663.97
5282,C02,1935.8
5282,C03,3765.59
5282,C04,2533.07
5282,C05,1143.91
5282,C06,2106.72
5283,C01,3204.45
5283,C02,6096.12
5283,C03,8203.09
5283,C04,2916.49
5283,C05,9167.8
5283,C06,9791.52
5284,C01,1191.69
5284,C02,3306.05
5284,C03,4327.39
5284,C04,2052.05
5284,C05,2851.54
5284,C06,5705.71
5285,C01,9565.95
5285,C02,4347.17
5285,C03,9421.91
5285,C04,8403.83
5285,C05,7349.68
5285,C06,10131.53
5286,C01,1787.65
5286,C02,3237.2
5286,C03,4442.47
5286,C04,2338.76
5286,C05,4441.2
5286,C06,5521.61
5287,C01,1759.95
5287,C02,1326.77
5287,C03,794.41
5287,C04,1108.65
5287,C05,503.03
5287,C06,1723.59
5288,C01,3570.4
5288,C02,4318.04
5288,C03,2961.55
5288,C04,2593.41
5288,C05,3962.7
5288,C06,1950.22
5289,C01,4485.03
5289,C02,3421.2
5289,C03,2735.11
5289,C04,4387.38
5289,C05,2151.47
5289,C06,5110.69
5290,C01,2346.54
5290,C02,4099.02
5290,C03,1532.58
5290,C04,3474.5
5290,C05,3317.3
5290,C06,1047.6
5291,C01,1628.85
5291,C02,2446.66
5291,C03,2979.46
5291,C04,1647.16
5291,C05,2167.33
5291,C06,1200.27
5292,C01,1215.91
5292,C02,1559.59
5292,C03,3024.28
5292,C04,1518.73
5292,C05,1693.48
5292,C06,2686.76
5293,C01,6108.89
5293,C02,6329.84
5293,C03,4460.33
5293,C04,3083.5
5293,C05,4374.01
5293,C06,6886.06
5294,C01,1478.99
5294,C02,2833.69
5294,C03,1361.74
5294,C04,2484.26
5294,C05,3735.79
5294,C06,3408.45
5295,C01,5797.85
5295,C02,7118.09
5295,C03,4370.05
5295,C04,5882.18
5295,C05,6306.61
5295,C06,1588.17
5296,C01,593.59
5296,C02,1208.86
5296,C03,1147.38
5296,C04,788.86
5296,C05,857.82
5296,C06,1245.0
5297,C01,4189.58
5297,C02,6109.68
5297,C03,2354.08
5297,C04,5111.24
5297,C05,2434.65
5297,C06,4176.73
5298,C01,7544.19
5298,C02,9851.16
5298,C03,10362.48
5298,C04,10741.84
5298,C05,9929.56
5298,C06,6844.55
5299,C01,3362.58
5299,C02,2111.13
5299,C03,2368.57
5299,C04,1907.28
5299,C05,3094.33
5299,C06,2113.26
5300,C01,6941.24
5300,C02,3883.65
5300,C03,6538.93
5300,C04,3316.52
5300,C05,5549.2
5300,C06,5002.34
5301,C01,2365.16
5301,C02,10037.38
5301,C03,10905.75
5301,C04,10885.8
5301,C05,7192.4
5301,C06,9971.29
5302,C01,1988.6
5302,C02,4924.93
5302,C03,4020.86
5302,C04,2597.92
5302,C05,3840.11
5302,C06,2734.04
5303,C01,2953.67
5303,C02,9040.12
5303,C03,2540.78
5303,C04,2846.49
5303,C05,8336.37
5303,C06,4983.16
5304,C01,3436.2
5304,C02,2722.46
5304,C03,2904.41
5304,C04,3043.98
5304,C05,2464.99
5304,C06,2903.26
5305,C01,2828.39
5305,C02,3249.54
5305,C03,4032.78
5305,C04,3566.93
5305,C05,1705.52
5305,C06,1279.05
5306,C01,438.19
5306,C02,1194.97
5306,C03,1603.86
5306,C04,538.75
5306,C05,899.19
5306,C06,826.94
5307,C01,5098.86
5307,C02,6249.92
5307,C03,5683.48
5307,C04,5895.41
5307,C05,1930.16
5307,C06,2004.78
5308,C01,3602.76
5308,C02,2507.08
5308,C03,3670.4
5308,C04,3983.11
5308,C05,2486.84
5308,C06,3130.98
5309,C01,3548.63
5309,C02,1220.88
5309,C03,5755.28
5309,C04,2715.61
5309,C05,3131.19
5309,C06,3033.83
5310,C01,4232.37
5310,C02,6157.8
5310,C03,4774.29
5310,C04,4521.66
5310,C05,6061.36
5310,C06,2571.87
5311,C01,3819.37
5311,C02,6153.27
5311,C03,4002.19
5311,C04,7410.77
5311,C05,7727.82
5311,C06,4604.16
5312,C01,8213.03
5312,C02,4494.15
5312,C03,4199.92
5312,C04,5639.68
5312,C05,7302.62
5312,C06,3464.08
5313,C01,6035.7
5313,C02,7865.85
5313,C03,6647.07
5313,C04,4881.83
5313,C05,10132.36
5313,C06,7474.54
5314,C01,1046.48
5314,C02,1521.53
5314,C03,1350.32
5314,C04,467.54
5314,C05,449.16
5314,C06,1106.9
5315,C01,2165.7
5315,C02,1461.04
5315,C03,1221.08
5315,C04,1296.03
5315,C05,1741.51
5315,C06,1848.69
5316,C01,2358.44
5316,C02,1817.98
5316,C03,2273.4
5316,C04,2401.95
5316,C05,1595.05
5316,C06,2059.58
5317,C01,5839.86
5317,C02,1949.34
5317,C03,5430.95
5317,C04,1923.82
5317,C05,5800.57
5317,C06,2802.07
5318,C01,8270.37
5318,C02,7657.04
5318,C03,10137.75
5318,C04,7597.1
5318,C05,10916.73
5318,C06,7995.03
5319,C01,3733.24
5319,C02,3069.75
5319,C03,1908.62
5319,C04,5204.65
5319,C05,5739.49
5319,C06,6731.91
5320,C01,6292.38
5320,C02,8865.68
5320,C03,11231.28
5320,C04,4575.92
5320,C05,6971.05
5320,C06,7333.87
5321,C01,10839.93
5321,C02,5505.32
5321,C03,8623.22
5321,C04,8056.38
5321,C05,4883.36
5321,C06,10834.69
5322,C01,7382.54
5322,C02,5963.13
5322,C03,7115.27
5322,C04,2573.28
5322,C05,1850.78
5322,C06,6252.02
5323,C01,7251.79
5323,C02,2773.07
5323,C03,5583.42
5323,C04,9350.88
5323,C05,2167.17
5323,C06,2574.1
5324,C01,7970.12
5324,C02,3739.82
5324,C03,8378.32
5324,C04,6467.04
5324,C05,5293.31
5324,C06,3588.6
5325,C01,2807.02
5325,C02,3043.9
5325,C03,1419.91
5325,C04,3303.41
5325,C05,2064.29
5325,C06,5344.79
5326,C01,10391.9
5326,C02,6492.85
5326,C03,4271.96
5326,C04,2961.54
5326,C05,6674.25
5326,C06,5003.7
5327,C01,6869.94
5327,C02,8505.55
5327,C03,6348.64
5327,C04,9942.84
5327,C05,3820.4
5327,C06,10364.62
5328,C01,6989.55
5328,C02,1924.9
5328,C03,3193.58
5328,C04,6870.82
5328,C05,4478.87
5328,C06,2076.2
5329,C01,5876.72
5329,C02,3150.67
5329,C03,9579.95
5329,C04,3607.11
5329,C05,9373.05
5329,C06,3779.16
5330,C01,9415.09
5330,C02,2766.34
5330,C03,6365.08
5330,C04,3456.37
5330,C05,2441.97
5330,C06,8294.28
5331,C01,6344.02
5331,C02,10457.42
5331,C03,11313.98
5331,C04,10206.58
5331,C05,4878.11
5331,C06,4656.05
5332,C01,2511.87
5332,C02,9561.32
5332,C03,5037.81
5332,C04,6807.5
5332,C05,5311.23
5332,C06,4365.05
5333,C01,735.3
5333,C02,1927.1
5333,C03,897.51
5333,C04,2203.49
5333,C05,1569.07
5333,C06,1223.64
5334,C01,5684.63
5334,C02,3145.14
5334,C03,8294.68
5334,C04,6894.23
5334,C05,3314.74
5334,C06,8250.51
5335,C01,1688.66
5335,C02,4146.67
5335,C03,1633.06
5335,C04,3542.71
5335,C05,4980.87
5335,C06,5979.72
5336,C01,3562.93
5336,C02,3744.1
5336,C03,2612.17
5336,C04,3827.27
5336,C05,2233.46
5336,C06,2598.48
5337,C01,6430.57
5337,C02,3175.09
5337,C03,6533.81
5337,C04,7470.64
5337,C05,5542.11
5337,C06,10538.31
5338,C01,3917.94
5338,C02,4624.57
5338,C03,3428.62
5338,C04,5156.46
5338,C05,1320.8
5338,C06,4776.89
5339,C01,3046.8
5339,C02,5203.4
5339,C03,4268.67
5339,C04,2111.57
5339,C05,3262.45
5339,C06,4251.52
5340,C01,879.14
5340,C02,2722.9
5340,C03,1472.25
5340,C04,2578.82
5340,C05,2787.61
5340,C06,1595.33
5341,C01,2692.13
5341,C02,7416.28
5341,C03,4541.34
5341,C04,6530.34
5341,C05,3802.82
5341,C06,5787.27
5342,C01,902.34
5342,C02,393.08
5342,C03,970.44
5342,C04,1407.88
5342,C05,310.71
5342,C06,802.93
5343,C01,4038.48
5343,C02,8445.3
5343,C03,8252.04
5343,C04,5432.95
5343,C05,2304.61
5343,C06,9289.44
5344,C01,3166.72
5344,C02,3134.46
5344,C03,3412.19
5344,C04,2249.42
5344,C05,2610.86
5344,C06,1935.19
5345,C01,3179.62
5345,C02,3872.13
5345,C03,4201.61
5345,C04,2296.07
5345,C05,4896.96
5345,C06,2359.41
5346,C01,6948.47
5346,C02,6779.73
5346,C03,8007.39
5346,C04,5872.85
5346,C05,7094.78
5346,C06,2716.32
5347,C01,1394.35
5347,C02,1527.28
5347,C03,1278.98
5347,C04,344.22
5347,C05,1605.27
5347,C06,430.93
5348,C01,1182.85
5348,C02,1109.15
5348,C03,1139.52
5348,C04,1010.77
5348,C05,799.57
5348,C06,492.67
5349,C01,2277.54
5349,C02,5252.36
5349,C03,7559.63
5349,C04,3684.87
5349,C05,4162.42
5349,C06,4708.37
5350,C01,1566.51
5350,C02,2150.29
5350,C03,2048.15
5350,C04,813.13
5350,C05,2137.34
5350,C06,2356.58
5351,C01,2965.51
5351,C02,6730.36
5351,C03,3816.97
5351,C04,6421.53
5351,C05,6050.35
5351,C06,6551.02
5352,C01,2793.57
5352,C02,6017.76
5352,C03,2510.08
5352,C04,4275.38
5352,C05,4153.41
5352,C06,3041.77
5353,C01,4222.9
5353,C02,1329.1
5353,C03,3085.59
5353,C04,1608.51
5353,C05,4245.43
5353,C06,2012.36
5354,C01,3606.35
5354,C02,7040.35
5354,C03,4354.4
5354,C04,6505.3
5354,C05,9353.09
5354,C06,9755.85
5355,C01,5310.93
5355,C02,2414.41
5355,C03,4247.2
5355,C04,5320.88
5355,C05,5689.15
5355,C06,6111.11
5356,C01,1350.64
5356,C02,1556.16
5356,C03,2495.21
5356,C04,1110.11
5356,C05,1248.26
5356,C06,1402.89
5357,C01,8912.11
5357,C02,6556.17
5357,C03,8132.68
5357,C04,2519.69
5357,C05,6679.13
5357,C06,8027.84
5358,C01,2533.2
5358,C02,4291.17
5358,C03,2471.07
5358,C04,3533.28
5358,C05,5391.83
5358,C06,1715.02
5359,C01,2579.05
5359,C02,6183.66
5359,C03,2276.79
5359,C04,2750.11
5359,C05,4527.57
5359,C06,5953.29
5360,C01,9108.37
5360,C02,4694.26
5360,C03,4552.1
5360,C04,3990.84
5360,C05,2824.6
5360,C06,8640.52
5361,C01,4460.03
5361,C02,7488.52
5361,C03,4515.18
5361,C04,7439.17
5361,C05,3110.85
5361,C06,2287.98
5362,C01,10591.02
5362,C02,8413.35
5362,C03,3497.2
5362,C04,2464.5
5362,C05,4195.0
5362,C06,4912.81
5363,C01,2301.84
5363,C02,1119.16
5363,C03,941.89
5363,C04,1186.98
5363,C05,742.3
5363,C06,2666.57
5364,C01,5456.05
5364,C02,2658.74
5364,C03,2541.14
5364,C04,6709.48
5364,C05,4319.91
5364,C06,4919.43
5365,C01,2359.04
5365,C02,8318.23
5365,C03,4538.43
5365,C04,2573.91
5365,C05,3271.54
5365,C06,8821.41
5366,C01,5392.9
5366,C02,7722.33
5366,C03,9385.5
5366,C04,8939.1
5366,C05,9598.86
5366,C06,7822.27
5367,C01,1229.62
5367,C02,2011.19
5367,C03,966.7
5367,C04,580.66
5367,C05,1107.67
5367,C06,1845.78
5368,C01,3616.57
5368,C02,7555.42
5368,C03,8295.81
5368,C04,7173.77
5368,C05,8160.03
5368,C06,9582.19
5369,C01,7283.61
5369,C02,10678.74
5369,C03,10155.72
5369,C04,10973.04
5369,C05,8445.08
5369,C06,2811.28
5370,C01,5009.59
5370,C02,3371.32
5370,C03,5835.88
5370,C04,3976.37
5370,C05,5514.97
5370,C06,4940.85
5371,C01,3236.52
5371,C02,1670.21
5371,C03,3762.04
5371,C04,1434.59
5371,C05,2209.64
5371,C06,794.6
5372,C01,4361.77
5372,C02,3903.99
5372,C03,3664.63
5372,C04,3713.3
5372,C05,3499.25
5372,C06,4994.84
5373,C01,2324.19
5373,C02,5469.58
5373,C03,4240.88
5373,C04,5707.97
5373,C05,3403.61
5373,C06,5879.76
5374,C01,3315.37
5374,C02,6269.97
5374,C03,9418.93
5374,C04,9169.29
5374,C05,7236.27
5374,C06,9200.31
5375,C01,7507.8
5375,C02,2402.05
5375,C03,9161.43
5375,C04,4802.66
5375,C05,5634.05
5375,C06,8721.7
5376,C01,1641.35
5376,C02,778.12
5376,C03,600.07
5376,C04,1224.88
5376,C05,1331.39
5376,C06,1113.13
5377,C01,3291.88
5377,C02,2548.88
5377,C03,2805.89
5377,C04,5281.14
5377,C05,4081.42
5377,C06,2987.89
5378,C01,5567.83
5378,C02,1939.14
5378,C03,3251.78
5378,C04,2758.15
5378,C05,8219.36
5378,C06,3800.83
5379,C01,4877.28
5379,C02,4317.84
5379,C03,5877.02
5379,C04,3112.91
5379,C05,6217.94
5379,C06,3310.73
5380,C01,5683.91
5380,C02,6257.57
5380,C03,6444.99
5380,C04,3801.13
5380,C05,3717.87
5380,C06,4071.64
5381,C01,455.11
5381,C02,653.8
5381,C03,959.04
5381,C04,545.66
5381,C05,684.02
5381,C06,464.21
5382,C01,340.15
5382,C02,393.51
5382,C03,626.74
5382,C04,343.05
5382,C05,205.67
5382,C06,313.98
5383,C01,5963.4
5383,C02,4001.04
5383,C03,4928.82
5383,C04,3044.61
5383,C05,6431.86
5383,C06,2230.92
5384,C01,7244.77
5384,C02,2417.7
5384,C03,6220.07
5384,C04,1607.3
5384,C05,7298.01
5384,C06,3833.51
5385,C01,1899.16
5385,C02,823.59
5385,C03,774.19
5385,C04,1391.14
5385,C05,1212.04
5385,C06,652.91
5386,C01,939.03
5386,C02,1244.88
5386,C03,730.9
5386,C04,1171.44
5386,C05,1506.95
5386,C06,1503.19
5387,C01,5155.44
5387,C02,5017.33
5387,C03,1382.0
5387,C04,1707.32
5387,C05,3075.71
5387,C06,5795.81
5388,C01,4071.36
5388,C02,5240.92
5388,C03,2514.98
5388,C04,1594.66
5388,C05,5245.16
5388,C06,4485.51
5389,C01,2290.73
5389,C02,7957.44
5389,C03,7813.75
5389,C04,2652.79
5389,C05,5233.58
5389,C06,4579.95
5390,C01,8655.61
5390,C02,5632.36
5390,C03,6997.83
5390,C04,5157.04
5390,C05,5127.6
5390,C06,4862.7
5391,C01,2828.91
5391,C02,3156.35
5391,C03,3010.29
5391,C04,4695.59
5391,C05,4491.94
5391,C06,1912.53
5392,C01,5180.56
5392,C02,4018.65
5392,C03,4483.92
5392,C04,4996.22
5392,C05,5950.03
5392,C06,6550.63
5393,C01,10003.41
5393,C02,8942.11
5393,C03,6868.06
5393,C04,8213.25
5393,C05,9242.17
5393,C06,2936.63
5394,C01,7122.0
5394,C02,8797.26
5394,C03,4036.96
5394,C04,4617.38
5394,C05,10055.65
5394,C06,7104.3
5395,C01,1923.12
5395,C02,3511.78
5395,C03,1843.53
5395,C04,2914.41
5395,C05,3067.67
5395,C06,1731.36
5396,C01,7861.58
5396,C02,5262.06
5396,C03,7065.03
5396,C04,6091.58
5396,C05,7280.99
5396,C06,7845.72
5397,C01,1553.55
5397,C02,595.59
5397,C03,1142.92
5397,C04,1444.13
5397,C05,642.26
5397,C06,2300.18
5398,C01,4184.99
5398,C02,3407.67
5398,C03,3863.95
5398,C04,6304.62
5398,C05,5378.16
5398,C06,2025.47
5399,C01,5554.04
5399,C02,4149.21
5399,C03,2957.08
5399,C04,2456.85
5399,C05,6440.43
5399,C06,3195.09
5400,C01,2504.77
5400,C02,4763.09
5400,C03,2313.6
5400,C04,4497.83
5400,C05,1268.52
5400,C06,3766.97
5401,C01,2967.44
5401,C02,2582.46
5401,C03,2027.05
5401,C04,1925.85
5401,C05,3994.14
5401,C06,3756.08
5402,C01,5926.05
5402,C02,1990.15
5402,C03,2798.93
5402,C04,4793.84
5402,C05,1853.22
5402,C06,2060.27
5403,C01,4438.97
5403,C02,2794.48
5403,C03,4941.02
5403,C04,3235.94
5403,C05,6022.62
5403,C06,5002.28
5404,C01,375.11
5404,C02,628.0
5404,C03,800.17
5404,C04,615.96
5404,C05,296.95
5404,C06,335.73
5405,C01,609.48
5405,C02,1474.25
5405,C03,1031.6
5405,C04,924.12
5405,C05,1392.54
5405,C06,1325.42
5406,C01,5375.62
5406,C02,8117.62
5406,C03,5535.4
5406,C04,2744.56
5406,C05,8475.0
5406,C06,6903.55
5407,C01,2497.45
5407,C02,2333.86
5407,C03,3126.07
5407,C04,1996.32
5407,C05,1408.76
5407,C06,2495.51
5408,C01,6467.79
5408,C02,4507.58
5408,C03,6773.34
5408,C04,2416.14
5408,C05,4695.17
5408,C06,6330.6
5409,C01,3254.21
5409,C02,4147.1
5409,C03,8475.21
5409,C04,5123.92
5409,C05,10005.06
5409,C06,9425.58
5410,C01,6212.48
5410,C02,3006.47
5410,C03,8331.96
5410,C04,6509.12
5410,C05,1981.35
5410,C06,4535.06
5411,C01,3683.12
5411,C02,3540.77
5411,C03,1479.65
5411,C04,3695.84
5411,C05,4431.71
5411,C06,2203.98
5412,C01,3536.66
5412,C02,7731.91
5412,C03,9690.6
5412,C04,5457.78
5412,C05,5134.59
5412,C06,10349.84
5413,C01,4366.28
5413,C02,5867.13
5413,C03,6758.81
5413,C04,9304.37
5413,C05,5517.97
5413,C06,5446.76
5414,C01,6708.16
5414,C02,1919.85
5414,C03,5005.92
5414,C04,6447.02
5414,C05,3547.62
5414,C06,7589.57
5415,C01,2345.81
5415,C02,2720.03
5415,C03,5213.37
5415,C04,4924.28
5415,C05,7851.77
5415,C06,6730.59
5416,C01,642.98
5416,C02,1051.13
5416,C03,1188.28
5416,C04,1328.89
5416,C05,2001.41
5416,C06,726.07
5417,C01,8576.95
5417,C02,7171.78
5417,C03,2507.01
5417,C04,7402.33
5417,C05,3103.59
5417,C06,8610.23
5418,C01,2908.39
5418,C02,966.0
5418,C03,2266.56
5418,C04,1395.16
5418,C05,3337.73
5418,C06,3202.44
5419,C01,1717.29
5419,C02,6073.57
5419,C03,1615.23
5419,C04,3636.36
5419,C05,6370.34
5419,C06,1485.79
5420,C01,4536.81
5420,C02,4298.14
5420,C03,4618.94
5420,C04,3665.02
5420,C05,5795.53
5420,C06,1759.47
5421,C01,3913.74
5421,C02,4021.39
5421,C03,3345.45
5421,C04,4812.73
5421,C05,2394.27
5421,C06,2051.11
5422,C01,10304.92
5422,C02,5770.03
5422,C03,8717.72
5422,C04,10153.09
5422,C05,6425.05
5422,C06,4415.0
5423,C01,8695.68
5423,C02,7405.78
5423,C03,9092.98
5423,C04,3347.81
5423,C05,7207.32
5423,C06,6886.39
5424,C01,2791.17
5424,C02,1858.8
5424,C03,2432.01
5424,C04,3053.18
5424,C05,1294.08
5424,C06,3550.23
5425,C01,3897.33
5425,C02,3270.36
5425,C03,2518.37
5425,C04,6687.89
5425,C05,7525.87
5425,C06,3667.21
5426,C01,6936.5
5426,C02,2132.14
5426,C03,7810.71
5426,C04,4856.88
5426,C05,3416.66
5426,C06,9237.34
5427,C01,5787.85
5427,C02,1859.86
5427,C03,2328.4
5427,C04,5580.72
